tc_num,name_cn,name_en,dateUTC,dateCST,vmax,grade,latTC,lonTC,mslp,attr
2403,格美,GAEMI,202407191800,202407200200,15,热带低压,14.5,130.0,1004,analysis
2403,格美,GAEMI,202407192100,202407200500,15,热带低压,14.7,129.7,1004,analysis
2403,格美,GAEMI,202407200000,202407200800,15,热带低压,15.3,128.6,1002,analysis
2403,格美,GAEMI,202407200300,202407201100,15,热带低压,15.4,128.3,1002,analysis
2403,格美,GAEMI,202407200600,202407201400,18,热带风暴,15.6,127.7,998,analysis
2403,格美,GAEMI,202407200900,202407201700,18,热带风暴,15.6,127.7,998,analysis
2403,格美,GAEMI,202407201200,202407202000,18,热带风暴,15.8,127.6,998,analysis
2403,格美,GAEMI,202407201500,202407202300,18,热带风暴,16.1,127.4,998,analysis
2403,格美,GAEMI,202407201800,202407210200,18,热带风暴,16.3,126.9,995,analysis
2403,格美,GAEMI,202407202100,202407210500,20,热带风暴,16.5,126.3,992,analysis
2403,格美,GAEMI,202407210000,202407210800,20,热带风暴,16.7,125.4,992,analysis
2403,格美,GAEMI,202407210300,202407211100,23,热带风暴,16.7,125.2,990,analysis
2403,格美,GAEMI,202407210600,202407211400,28,强热带风暴,16.9,125.1,982,analysis
2403,格美,GAEMI,202407210900,202407211700,28,强热带风暴,17.0,125.1,982,analysis
2403,格美,GAEMI,202407211200,202407212000,28,强热带风暴,17.1,125.0,982,analysis
2403,格美,GAEMI,202407211500,202407212300,28,强热带风暴,17.1,125.0,982,analysis
2403,格美,GAEMI,202407211800,202407220200,28,强热带风暴,17.2,125.0,982,analysis
2403,格美,GAEMI,202407212100,202407220500,28,强热带风暴,17.3,125.0,982,analysis
2403,格美,GAEMI,202407220000,202407220800,28,强热带风暴,17.4,125.0,982,analysis
2403,格美,GAEMI,202407220300,202407221100,28,强热带风暴,17.6,125.0,982,analysis
2403,格美,GAEMI,202407220600,202407221400,30,强热带风暴,17.9,125.0,980,analysis
2403,格美,GAEMI,202407220900,202407221700,30,强热带风暴,18.1,125.1,980,analysis
2403,格美,GAEMI,202407221200,202407222000,35,台风,18.5,125.2,970,analysis
2403,格美,GAEMI,202407221500,202407222300,38,台风,18.6,125.2,965,analysis
2403,格美,GAEMI,202407221800,202407230200,40,台风,18.7,125.2,960,analysis
2403,格美,GAEMI,202407222100,202407230500,40,台风,19.2,125.2,960,analysis
2403,格美,GAEMI,202407230000,202407230800,40,台风,19.6,125.1,960,analysis
2403,格美,GAEMI,202407230300,202407231100,40,台风,19.9,125.0,960,analysis
2403,格美,GAEMI,202407230600,202407231400,40,台风,20.5,125.0,960,analysis
2403,格美,GAEMI,202407230900,202407231700,42,强台风,21.2,124.9,955,analysis
2403,格美,GAEMI,202407231000,202407231800,42,强台风,21.4,124.8,955,analysis
2403,格美,GAEMI,202407231100,202407231900,42,强台风,21.6,124.8,955,analysis
2403,格美,GAEMI,202407231200,202407232000,42,强台风,21.9,124.6,955,analysis
2403,格美,GAEMI,202407231300,202407232100,42,强台风,22.1,124.5,955,analysis
2403,格美,GAEMI,202407231400,202407232200,42,强台风,22.3,124.4,955,analysis
2403,格美,GAEMI,202407231500,202407232300,42,强台风,22.5,124.1,955,analysis
2403,格美,GAEMI,202407231600,202407240000,45,强台风,22.6,123.9,950,analysis
2403,格美,GAEMI,202407231700,202407240100,45,强台风,22.7,123.7,950,analysis
2403,格美,GAEMI,202407231800,202407240200,50,强台风,22.8,123.6,940,analysis
2403,格美,GAEMI,202407231900,202407240300,50,强台风,22.8,123.6,940,analysis
2403,格美,GAEMI,202407232000,202407240400,50,强台风,22.9,123.5,940,analysis
2403,格美,GAEMI,202407232100,202407240500,50,强台风,23.0,123.5,940,analysis
2403,格美,GAEMI,202407232200,202407240600,50,强台风,23.1,123.4,940,analysis
2403,格美,GAEMI,202407232300,202407240700,50,强台风,23.2,123.4,940,analysis
2403,格美,GAEMI,202407240000,202407240800,52,超强台风,23.4,123.4,935,analysis
2403,格美,GAEMI,202407240100,202407240900,55,超强台风,23.6,123.2,930,analysis
2403,格美,GAEMI,202407240200,202407241000,55,超强台风,23.7,123.1,930,analysis
2403,格美,GAEMI,202407240300,202407241100,55,超强台风,23.8,123.0,930,analysis
2403,格美,GAEMI,202407240400,202407241200,55,超强台风,24.0,122.8,930,analysis
2403,格美,GAEMI,202407240500,202407241300,55,超强台风,24.1,122.6,930,analysis
2403,格美,GAEMI,202407240600,202407241400,58,超强台风,24.1,122.5,925,analysis
2403,格美,GAEMI,202407240700,202407241500,58,超强台风,24.2,122.3,925,analysis
2403,格美,GAEMI,202407240800,202407241600,58,超强台风,24.2,122.1,925,analysis
2403,格美,GAEMI,202407240900,202407241700,58,超强台风,24.1,121.9,925,analysis
2403,格美,GAEMI,202407241000,202407241800,58,超强台风,24.0,121.8,925,analysis
2403,格美,GAEMI,202407241100,202407241900,58,超强台风,23.8,121.7,925,analysis
2403,格美,GAEMI,202407241200,202407242000,55,超强台风,23.6,121.7,930,analysis
2403,格美,GAEMI,202407241300,202407242100,55,超强台风,23.6,121.9,930,analysis
2403,格美,GAEMI,202407241400,202407242200,55,超强台风,23.8,122.0,930,analysis
2403,格美,GAEMI,202407241500,202407242300,52,超强台风,24.1,121.9,935,analysis
2403,格美,GAEMI,202407241600,202407250000,48,强台风,24.5,121.8,945,analysis
2403,格美,GAEMI,202407241700,202407250100,45,强台风,24.7,121.6,950,analysis
2403,格美,GAEMI,202407241800,202407250200,45,强台风,24.7,121.5,950,analysis
2403,格美,GAEMI,202407241900,202407250300,45,强台风,24.8,121.3,950,analysis
2403,格美,GAEMI,202407242000,202407250400,45,强台风,24.9,120.9,950,analysis
2403,格美,GAEMI,202407242100,202407250500,45,强台风,25.0,120.8,950,analysis
2403,格美,GAEMI,202407242200,202407250600,45,强台风,25.0,120.7,950,analysis
2403,格美,GAEMI,202407242300,202407250700,45,强台风,25.1,120.5,950,analysis
2403,格美,GAEMI,202407250000,202407250800,45,强台风,25.1,120.2,950,analysis
2403,格美,GAEMI,202407250100,202407250900,45,强台风,25.1,120.1,950,analysis
2403,格美,GAEMI,202407250200,202407251000,42,强台风,25.1,120.0,955,analysis
2403,格美,GAEMI,202407250300,202407251100,42,强台风,25.1,119.9,955,analysis
2403,格美,GAEMI,202407250400,202407251200,42,强台风,25.1,119.9,955,analysis
2403,格美,GAEMI,202407250500,202407251300,40,台风,25.0,119.8,960,analysis
2403,格美,GAEMI,202407250600,202407251400,38,台风,25.1,119.7,965,analysis
2403,格美,GAEMI,202407250700,202407251500,38,台风,25.1,119.7,965,analysis
2403,格美,GAEMI,202407250800,202407251600,38,台风,25.2,119.6,965,analysis
2403,格美,GAEMI,202407250900,202407251700,35,台风,25.2,119.6,970,analysis
2403,格美,GAEMI,202407251000,202407251800,35,台风,25.2,119.5,970,analysis
2403,格美,GAEMI,202407251100,202407251900,35,台风,25.2,119.4,970,analysis
2403,格美,GAEMI,202407251200,202407252000,33,台风,25.2,119.3,972,analysis
2403,格美,GAEMI,202407251300,202407252100,30,强热带风暴,25.0,119.1,974,analysis
2403,格美,GAEMI,202407251400,202407252200,30,强热带风暴,25.0,119.0,974,analysis
2403,格美,GAEMI,202407251500,202407252300,28,强热带风暴,25.1,119.0,977,analysis
2403,格美,GAEMI,202407251600,202407260000,28,强热带风暴,25.1,119.0,977,analysis
2403,格美,GAEMI,202407251700,202407260100,28,强热带风暴,25.3,118.9,977,analysis
2403,格美,GAEMI,202407251800,202407260200,28,强热带风暴,25.5,118.8,977,analysis
2403,格美,GAEMI,202407251900,202407260300,28,强热带风暴,25.6,118.7,977,analysis
2403,格美,GAEMI,202407252000,202407260400,28,强热带风暴,25.7,118.7,977,analysis
2403,格美,GAEMI,202407252100,202407260500,28,强热带风暴,25.8,118.6,977,analysis
2403,格美,GAEMI,202407252200,202407260600,28,强热带风暴,25.9,118.5,980,analysis
2403,格美,GAEMI,202407252300,202407260700,28,强热带风暴,26.0,118.5,980,analysis
2403,格美,GAEMI,202407260000,202407260800,25,强热带风暴,26.2,118.5,982,analysis
2403,格美,GAEMI,202407260100,202407260900,25,强热带风暴,26.4,118.4,982,analysis
2403,格美,GAEMI,202407260200,202407261000,25,强热带风暴,26.7,118.1,982,analysis
2403,格美,GAEMI,202407260300,202407261100,25,强热带风暴,27.0,117.9,982,analysis
2403,格美,GAEMI,202407260400,202407261200,25,强热带风暴,27.2,117.8,982,analysis
2403,格美,GAEMI,202407260500,202407261300,25,强热带风暴,27.4,117.8,982,analysis
2403,格美,GAEMI,202407260600,202407261400,25,强热带风暴,27.6,117.6,982,analysis
2403,格美,GAEMI,202407260700,202407261500,25,强热带风暴,27.6,117.6,982,analysis
2403,格美,GAEMI,202407260800,202407261600,25,强热带风暴,27.8,117.5,982,analysis
2403,格美,GAEMI,202407260900,202407261700,23,热带风暴,27.9,117.3,985,analysis
2403,格美,GAEMI,202407261000,202407261800,23,热带风暴,28.0,117.2,985,analysis
2403,格美,GAEMI,202407261100,202407261900,20,热带风暴,28.1,117.2,988,analysis
2403,格美,GAEMI,202407261200,202407262000,20,热带风暴,28.2,117.2,989,analysis
2403,格美,GAEMI,202407261300,202407262100,20,热带风暴,28.2,117.2,991,analysis
2403,格美,GAEMI,202407261400,202407262200,18,热带风暴,28.3,117.1,998,analysis
2403,格美,GAEMI,202407261500,202407262300,18,热带风暴,28.5,117.0,998,analysis
2403,格美,GAEMI,202407261600,202407270000,18,热带风暴,28.6,116.8,998,analysis
2403,格美,GAEMI,202407261700,202407270100,18,热带风暴,28.7,116.7,998,analysis
2403,格美,GAEMI,202407261800,202407270200,18,热带风暴,29.0,116.4,998,analysis
2403,格美,GAEMI,202407261900,202407270300,18,热带风暴,29.1,116.4,998,analysis
2403,格美,GAEMI,202407262000,202407270400,18,热带风暴,29.2,116.4,998,analysis
2403,格美,GAEMI,202407262100,202407270500,18,热带风暴,29.4,116.3,998,analysis
2403,格美,GAEMI,202407262200,202407270600,18,热带风暴,29.5,116.2,995,analysis
2403,格美,GAEMI,202407262300,202407270700,18,热带风暴,29.6,116.2,995,analysis
2403,格美,GAEMI,202407270000,202407270800,18,热带风暴,29.6,116.1,995,analysis
2403,格美,GAEMI,202407270100,202407270900,18,热带风暴,29.6,116.0,995,analysis
2403,格美,GAEMI,202407270200,202407271000,18,热带风暴,29.6,116.0,995,analysis
2403,格美,GAEMI,202407270300,202407271100,18,热带风暴,29.6,115.9,995,analysis
2403,格美,GAEMI,202407270400,202407271200,18,热带风暴,29.7,115.8,995,analysis
2403,格美,GAEMI,202407270500,202407271300,18,热带风暴,29.7,115.7,995,analysis
2403,格美,GAEMI,202407270600,202407271400,18,热带风暴,29.7,115.7,995,analysis
2403,格美,GAEMI,202407270700,202407271500,18,热带风暴,29.7,115.6,995,analysis
2403,格美,GAEMI,202407270800,202407271600,18,热带风暴,29.7,115.6,995,analysis
2403,格美,GAEMI,202407270900,202407271700,18,热带风暴,29.7,115.4,995,analysis
2403,格美,GAEMI,202407271000,202407271800,18,热带风暴,29.7,115.4,995,analysis
2403,格美,GAEMI,202407271100,202407271900,18,热带风暴,29.7,115.3,995,analysis
2403,格美,GAEMI,202407271200,202407272000,15,热带低压,29.8,115.2,998,analysis
2403,格美,GAEMI,202407271500,202407272300,15,热带低压,29.8,115.0,999,analysis
2403,格美,GAEMI,202407271800,202407280200,15,热带低压,29.8,114.6,999,analysis
2403,格美,GAEMI,202407272100,202407280500,12,热带低压,29.7,114.4,999,analysis
2403,格美,GAEMI,202407280300,202407281100,12,热带低压,29.6,113.7,999,forecast
2402,马力斯,MALIKSI,202405300900,202405301700,15,热带低压,17.4,112.2,1000,analysis
2402,马力斯,MALIKSI,202405301200,202405302000,15,热带低压,17.8,112.1,1000,analysis
2402,马力斯,MALIKSI,202405301500,202405302300,15,热带低压,18.5,111.9,1000,analysis
2402,马力斯,MALIKSI,202405301800,202405310200,15,热带低压,18.9,111.5,1000,analysis
2402,马力斯,MALIKSI,202405302100,202405310500,15,热带低压,18.9,111.5,1000,analysis
2402,马力斯,MALIKSI,202405310000,202405310800,15,热带低压,19.1,111.6,1000,analysis
2402,马力斯,MALIKSI,202405310300,202405311100,15,热带低压,20.3,111.9,1000,analysis
2402,马力斯,MALIKSI,202405310600,202405311400,18,热带风暴,20.3,111.9,998,analysis
2402,马力斯,MALIKSI,202405310700,202405311500,18,热带风暴,20.3,111.9,998,analysis
2402,马力斯,MALIKSI,202405310800,202405311600,18,热带风暴,20.3,111.9,998,analysis
2402,马力斯,MALIKSI,202405310900,202405311700,18,热带风暴,20.4,111.9,998,analysis
2402,马力斯,MALIKSI,202405311000,202405311800,18,热带风暴,20.5,111.9,998,analysis
2402,马力斯,MALIKSI,202405311100,202405311900,18,热带风暴,20.5,111.9,998,analysis
2402,马力斯,MALIKSI,202405311200,202405312000,18,热带风暴,20.7,111.4,998,analysis
2402,马力斯,MALIKSI,202405311300,202405312100,18,热带风暴,20.9,111.4,998,analysis
2402,马力斯,MALIKSI,202405311400,202405312200,18,热带风暴,21.1,111.5,998,analysis
2402,马力斯,MALIKSI,202405311500,202405312300,18,热带风暴,21.2,111.5,998,analysis
2402,马力斯,MALIKSI,202405311600,202406010000,18,热带风暴,21.2,111.5,998,analysis
2402,马力斯,MALIKSI,202405311700,202406010100,18,热带风暴,21.6,111.7,998,analysis
2402,马力斯,MALIKSI,202405311800,202406010200,15,热带低压,21.6,111.7,1000,analysis
2402,马力斯,MALIKSI,202405312100,202406010500,15,热带低压,22.0,111.8,1000,analysis
2402,马力斯,MALIKSI,202406010000,202406010800,15,热带低压,22.6,112.2,1000,analysis
2402,马力斯,MALIKSI,202406010300,202406011100,15,热带低压,22.8,112.4,1000,analysis
2402,马力斯,MALIKSI,202406010600,202406011400,13,热带低压,23.3,112.6,1002,analysis
2402,马力斯,MALIKSI,202406011200,202406012000,13,热带低压,24.3,113.4,1002,forecast
2402,马力斯,MALIKSI,202406011800,202406020200,12,热带低压,25.0,114.6,1003,forecast
2401,艾云尼,EWINIAR,202405240600,202405241400,12,热带低压,9.0,127.1,1003,analysis
2401,艾云尼,EWINIAR,202405240900,202405241700,12,热带低压,9.1,127.1,1003,analysis
2401,艾云尼,EWINIAR,202405241200,202405242000,12,热带低压,9.8,126.6,1003,analysis
2401,艾云尼,EWINIAR,202405241500,202405242300,15,热带低压,10.1,126.4,1002,analysis
2401,艾云尼,EWINIAR,202405241800,202405250200,15,热带低压,11.1,125.7,1002,analysis
2401,艾云尼,EWINIAR,202405242100,202405250500,15,热带低压,11.5,125.3,1002,analysis
2401,艾云尼,EWINIAR,202405250000,202405250800,15,热带低压,11.9,124.6,1002,analysis
2401,艾云尼,EWINIAR,202405250300,202405251100,15,热带低压,12.4,123.5,1002,analysis
2401,艾云尼,EWINIAR,202405250600,202405251400,15,热带低压,12.7,122.8,1002,analysis
2401,艾云尼,EWINIAR,202405250900,202405251700,15,热带低压,13.1,122.4,1002,analysis
2401,艾云尼,EWINIAR,202405251200,202405252000,15,热带低压,13.1,122.4,1002,analysis
2401,艾云尼,EWINIAR,202405251500,202405252300,15,热带低压,13.3,122.3,1002,analysis
2401,艾云尼,EWINIAR,202405251800,202405260200,15,热带低压,13.6,122.1,1002,analysis
2401,艾云尼,EWINIAR,202405252100,202405260500,15,热带低压,13.8,121.9,1002,analysis
2401,艾云尼,EWINIAR,202405260000,202405260800,15,热带低压,14.0,121.6,1000,analysis
2401,艾云尼,EWINIAR,202405260300,202405261100,18,热带风暴,14.1,121.5,998,analysis
2401,艾云尼,EWINIAR,202405260600,202405261400,23,热带风暴,14.2,121.5,990,analysis
2401,艾云尼,EWINIAR,202405260900,202405261700,25,强热带风暴,14.4,121.8,985,analysis
2401,艾云尼,EWINIAR,202405261200,202405262000,30,强热带风暴,14.9,122.2,980,analysis
2401,艾云尼,EWINIAR,202405261500,202405262300,33,台风,15.2,122.4,975,analysis
2401,艾云尼,EWINIAR,202405261800,202405270200,33,台风,15.5,122.5,975,analysis
2401,艾云尼,EWINIAR,202405262100,202405270500,38,台风,15.6,122.6,965,analysis
2401,艾云尼,EWINIAR,202405270000,202405270800,38,台风,15.8,122.8,965,analysis
2401,艾云尼,EWINIAR,202405270300,202405271100,38,台风,15.9,123.0,965,analysis
2401,艾云尼,EWINIAR,202405270600,202405271400,38,台风,16.2,123.2,965,analysis
2401,艾云尼,EWINIAR,202405270900,202405271700,38,台风,16.4,123.6,965,analysis
2401,艾云尼,EWINIAR,202405271200,202405272000,38,台风,16.7,124.2,965,analysis
2401,艾云尼,EWINIAR,202405271500,202405272300,38,台风,16.9,124.4,965,analysis
2401,艾云尼,EWINIAR,202405271800,202405280200,38,台风,17.4,124.7,965,analysis
2401,艾云尼,EWINIAR,202405272100,202405280500,35,台风,17.6,124.8,970,analysis
2401,艾云尼,EWINIAR,202405280000,202405280800,35,台风,18.3,125.3,970,analysis
2401,艾云尼,EWINIAR,202405280300,202405281100,35,台风,19.0,126.1,970,analysis
2401,艾云尼,EWINIAR,202405280600,202405281400,35,台风,19.7,126.7,970,analysis
2401,艾云尼,EWINIAR,202405280900,202405281700,35,台风,20.2,127.2,970,analysis
2401,艾云尼,EWINIAR,202405281200,202405282000,35,台风,20.5,127.7,970,analysis
2401,艾云尼,EWINIAR,202405281500,202405282300,35,台风,21.7,128.8,970,analysis
2401,艾云尼,EWINIAR,202405281800,202405290200,35,台风,22.4,129.5,970,analysis
2401,艾云尼,EWINIAR,202405282100,202405290500,35,台风,23.2,130.0,970,analysis
2401,艾云尼,EWINIAR,202405290000,202405290800,35,台风,24.0,130.6,970,analysis
2401,艾云尼,EWINIAR,202405290300,202405291100,35,台风,24.8,131.4,970,analysis
2401,艾云尼,EWINIAR,202405290600,202405291400,35,台风,25.4,132.1,970,analysis
2401,艾云尼,EWINIAR,202405290900,202405291700,35,台风,26.1,132.5,970,analysis
2401,艾云尼,EWINIAR,202405291200,202405292000,33,台风,26.5,133.2,975,analysis
2401,艾云尼,EWINIAR,202405291800,202405300200,30,强热带风暴,27.1,133.9,980,analysis
2401,艾云尼,EWINIAR,202405292100,202405300500,30,强热带风暴,27.7,134.5,980,analysis
2401,艾云尼,EWINIAR,202405300000,202405300800,28,强热带风暴,27.8,135.0,982,analysis
2401,艾云尼,EWINIAR,202405301200,202405302000,20,热带风暴,29.8,136.7,990,forecast
